"Gewässer","","'=","Donau 8427",""
"Messstelle","","'=","Immendingen CQQ105 2187",""
"","","'=","Ulm-Wiblingen CQQ803 2198",""
"Parameter","","'=","4 T Temperatur Grad Celsius",""
"Zeitraum","","'=","Tue Dec 01 00:00:00 CET 2015 Sat Aug 31 23:59:59 CEST 2024",""


"Gewässer","GCODE","Messstelle","Ost","Nord","Parameter","Datum","Tagesmittelwert","Dimension"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.02.2020","4,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.02.2020","4,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.02.2020","4,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.02.2020","6,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.02.2020","6,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.02.2020","5,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.02.2020","5,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.02.2020","5,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.02.2020","5,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.02.2020","5,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.02.2020","6,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.02.2020","6,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.02.2020","6,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.02.2020","6,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.02.2020","6,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.02.2020","6,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.02.2020","7,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.02.2020","8,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.02.2020","8,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.02.2020","7,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.02.2020","6,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.02.2020","5,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.02.2020","6,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.03.2020","7,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.03.2020","7,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.03.2020","6,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.03.2020","6,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.03.2020","6,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.03.2020","6,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.03.2020","6,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.03.2020","6,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.03.2020","6,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.03.2020","6,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.03.2020","7,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.03.2020","8,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.03.2020","9,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.03.2020","8,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.03.2020","8,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.03.2020","8,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.03.2020","9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.03.2020","9,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.03.2020","10,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.03.2020","10,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.03.2020","9,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.03.2020","7,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.03.2020","6,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.03.2020","5,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.03.2020","5,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.03.2020","5,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.03.2020","6,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.03.2020","8,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.03.2020","8,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.03.2020","7,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","31.03.2020","6,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.04.2020","7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.04.2020","7,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.04.2020","8,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.04.2020","9,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.04.2020","10,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.04.2020","11","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.04.2020","11,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.04.2020","12,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.04.2020","13","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.04.2020","13,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.04.2020","13,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.04.2020","14","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.04.2020","14,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.04.2020","13","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.04.2020","12","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.04.2020","12,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.04.2020","13,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.04.2020","14,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.04.2020","14,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.04.2020","14,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.04.2020","13,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.04.2020","13","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.04.2020","13,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.04.2020","14,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.04.2020","14,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.04.2020","15","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.04.2020","15,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.04.2020","15,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.04.2020","14,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.04.2020","13,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.05.2020","12,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.05.2020","12,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.05.2020","12,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.05.2020","13,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.05.2020","13,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.05.2020","12,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.05.2020","13,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.05.2020","15","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.05.2020","16,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.05.2020","17,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.05.2020","17","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.05.2020","14,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.05.2020","13,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.05.2020","12,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.05.2020","11,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.05.2020","12,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.05.2020","14,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.05.2020","15,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.05.2020","17","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.05.2020","17,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.05.2020","18","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.05.2020","18,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.05.2020","17,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.05.2020","15,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.05.2020","15,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.05.2020","15,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.05.2020","16,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.05.2020","17","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.05.2020","16,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.05.2020","16","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","31.05.2020","15,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.06.2020","16,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.06.2020","17,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.06.2020","18,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.06.2020","18,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.06.2020","16,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.06.2020","15,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.06.2020","15,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.06.2020","15,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.06.2020","15,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.06.2020","14,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.06.2020","14,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.06.2020","16","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.06.2020","18,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.06.2020","18,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.06.2020","16,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.06.2020","15,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.06.2020","16,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.06.2020","16,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.06.2020","17","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.06.2020","15,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.06.2020","16,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.06.2020","17,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.06.2020","18,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.06.2020","19,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.06.2020","20,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.06.2020","20,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.06.2020","21,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.06.2020","21","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.06.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.06.2020","19,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.07.2020","20,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.07.2020","20,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.07.2020","19,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.07.2020","19,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.07.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.07.2020","20,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.07.2020","19,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.07.2020","20,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.07.2020","20,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.07.2020","21,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.07.2020","21,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.07.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.07.2020","20","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.07.2020","20","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.07.2020","19,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.07.2020","18,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.07.2020","17,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.07.2020","18,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.07.2020","18,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.07.2020","20,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.07.2020","21","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.07.2020","21","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.07.2020","21,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.07.2020","20,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.07.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.07.2020","20,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.07.2020","20,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.07.2020","21,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.07.2020","21,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.07.2020","21,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","31.07.2020","22,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.08.2020","23","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.08.2020","22,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.08.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.08.2020","17,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.08.2020","17,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.08.2020","18,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.08.2020","19,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.08.2020","21","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.08.2020","21,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.08.2020","22,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.08.2020","22,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.08.2020","22,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.08.2020","22,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.08.2020","21,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.08.2020","21","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.08.2020","21,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.08.2020","21,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.08.2020","20,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.08.2020","20,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.08.2020","20,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","21.08.2020","21,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","22.08.2020","21,8","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","23.08.2020","20,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","24.08.2020","19,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","25.08.2020","18,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","26.08.2020","18,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","27.08.2020","18,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","28.08.2020","18,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","29.08.2020","17,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","30.08.2020","16,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","31.08.2020","15,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","01.09.2020","15,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","02.09.2020","15,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","03.09.2020","16,5","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","04.09.2020","17,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","05.09.2020","18","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","06.09.2020","18,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","07.09.2020","17,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","08.09.2020","17,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","09.09.2020","17,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","10.09.2020","17,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","11.09.2020","18,1","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","12.09.2020","18,4","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","13.09.2020","18,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","14.09.2020","18,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","15.09.2020","18,9","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","16.09.2020","19,2","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","17.09.2020","19,3","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","18.09.2020","18,7","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","19.09.2020","17,6","°C"
"Donau","CQQ803","Ulm-Wiblingen","571408","5358308","Temperatur","20.09.2020","17,4","°C"
