,river,station_id,name,temperature,dt64,geometry
30130,Rhein,CXX147,Rheinfelden,19.2,2009-06-29,POINT (7.81360143097896 47.57718044047036)
30131,Rhein,CXX147,Rheinfelden,19.7,2009-06-30,POINT (7.81360143097896 47.57718044047036)
30132,Rhein,CXX147,Rheinfelden,20.1,2009-07-01,POINT (7.81360143097896 47.57718044047036)
30133,Rhein,CXX147,Rheinfelden,20.9,2009-07-02,POINT (7.81360143097896 47.57718044047036)
30134,Rhein,CXX147,Rheinfelden,21.4,2009-07-03,POINT (7.81360143097896 47.57718044047036)
30135,Rhein,CXX147,Rheinfelden,21.1,2009-07-04,POINT (7.81360143097896 47.57718044047036)
30136,Rhein,CXX147,Rheinfelden,21.3,2009-07-05,POINT (7.81360143097896 47.57718044047036)
30137,Rhein,CXX147,Rheinfelden,21.8,2009-07-06,POINT (7.81360143097896 47.57718044047036)
30138,Rhein,CXX147,Rheinfelden,21.2,2009-07-07,POINT (7.81360143097896 47.57718044047036)
30139,Rhein,CXX147,Rheinfelden,20.2,2009-07-08,POINT (7.81360143097896 47.57718044047036)
30140,Rhein,CXX147,Rheinfelden,19.6,2009-07-09,POINT (7.81360143097896 47.57718044047036)
30141,Rhein,CXX147,Rheinfelden,19.1,2009-07-10,POINT (7.81360143097896 47.57718044047036)
30142,Rhein,CXX147,Rheinfelden,19.0,2009-07-11,POINT (7.81360143097896 47.57718044047036)
30143,Rhein,CXX147,Rheinfelden,18.7,2009-07-12,POINT (7.81360143097896 47.57718044047036)
30144,Rhein,CXX147,Rheinfelden,19.4,2009-07-13,POINT (7.81360143097896 47.57718044047036)
30145,Rhein,CXX147,Rheinfelden,20.2,2009-07-14,POINT (7.81360143097896 47.57718044047036)
30146,Rhein,CXX147,Rheinfelden,20.2,2009-07-15,POINT (7.81360143097896 47.57718044047036)
30147,Rhein,CXX147,Rheinfelden,20.3,2009-07-16,POINT (7.81360143097896 47.57718044047036)
30148,Rhein,CXX147,Rheinfelden,20.6,2009-07-17,POINT (7.81360143097896 47.57718044047036)
30149,Rhein,CXX147,Rheinfelden,18.3,2009-07-18,POINT (7.81360143097896 47.57718044047036)
30150,Rhein,CXX147,Rheinfelden,16.9,2009-07-19,POINT (7.81360143097896 47.57718044047036)
30151,Rhein,CXX147,Rheinfelden,18.1,2009-07-20,POINT (7.81360143097896 47.57718044047036)
30152,Rhein,CXX147,Rheinfelden,19.2,2009-07-21,POINT (7.81360143097896 47.57718044047036)
30153,Rhein,CXX147,Rheinfelden,19.7,2009-07-22,POINT (7.81360143097896 47.57718044047036)
30154,Rhein,CXX147,Rheinfelden,19.7,2009-07-23,POINT (7.81360143097896 47.57718044047036)
30155,Rhein,CXX147,Rheinfelden,19.7,2009-07-24,POINT (7.81360143097896 47.57718044047036)
30156,Rhein,CXX147,Rheinfelden,19.3,2009-07-25,POINT (7.81360143097896 47.57718044047036)
30157,Rhein,CXX147,Rheinfelden,18.9,2009-07-26,POINT (7.81360143097896 47.57718044047036)
30158,Rhein,CXX147,Rheinfelden,19.7,2009-07-27,POINT (7.81360143097896 47.57718044047036)
30159,Rhein,CXX147,Rheinfelden,20.5,2009-07-28,POINT (7.81360143097896 47.57718044047036)
30160,Rhein,CXX147,Rheinfelden,20.4,2009-07-29,POINT (7.81360143097896 47.57718044047036)
30161,Rhein,CXX147,Rheinfelden,21.0,2009-07-30,POINT (7.81360143097896 47.57718044047036)
30162,Rhein,CXX147,Rheinfelden,20.6,2009-07-31,POINT (7.81360143097896 47.57718044047036)
30163,Rhein,CXX147,Rheinfelden,20.5,2009-08-01,POINT (7.81360143097896 47.57718044047036)
30164,Rhein,CXX147,Rheinfelden,21.0,2009-08-02,POINT (7.81360143097896 47.57718044047036)
30165,Rhein,CXX147,Rheinfelden,20.1,2009-08-03,POINT (7.81360143097896 47.57718044047036)
30166,Rhein,CXX147,Rheinfelden,19.9,2009-08-04,POINT (7.81360143097896 47.57718044047036)
30167,Rhein,CXX147,Rheinfelden,20.0,2009-08-05,POINT (7.81360143097896 47.57718044047036)
30168,Rhein,CXX147,Rheinfelden,20.7,2009-08-06,POINT (7.81360143097896 47.57718044047036)
30169,Rhein,CXX147,Rheinfelden,21.3,2009-08-07,POINT (7.81360143097896 47.57718044047036)
30170,Rhein,CXX147,Rheinfelden,21.2,2009-08-08,POINT (7.81360143097896 47.57718044047036)
30171,Rhein,CXX147,Rheinfelden,20.9,2009-08-09,POINT (7.81360143097896 47.57718044047036)
30172,Rhein,CXX147,Rheinfelden,20.8,2009-08-10,POINT (7.81360143097896 47.57718044047036)
30173,Rhein,CXX147,Rheinfelden,21.1,2009-08-11,POINT (7.81360143097896 47.57718044047036)
30174,Rhein,CXX147,Rheinfelden,21.1,2009-08-12,POINT (7.81360143097896 47.57718044047036)
30175,Rhein,CXX147,Rheinfelden,21.3,2009-08-13,POINT (7.81360143097896 47.57718044047036)
30176,Rhein,CXX147,Rheinfelden,21.8,2009-08-14,POINT (7.81360143097896 47.57718044047036)
30177,Rhein,CXX147,Rheinfelden,21.9,2009-08-15,POINT (7.81360143097896 47.57718044047036)
30178,Rhein,CXX147,Rheinfelden,22.4,2009-08-16,POINT (7.81360143097896 47.57718044047036)
30179,Rhein,CXX147,Rheinfelden,22.6,2009-08-17,POINT (7.81360143097896 47.57718044047036)
30180,Rhein,CXX147,Rheinfelden,22.9,2009-08-18,POINT (7.81360143097896 47.57718044047036)
30181,Rhein,CXX147,Rheinfelden,23.4,2009-08-19,POINT (7.81360143097896 47.57718044047036)
30182,Rhein,CXX147,Rheinfelden,23.8,2009-08-20,POINT (7.81360143097896 47.57718044047036)
30183,Rhein,CXX147,Rheinfelden,24.1,2009-08-21,POINT (7.81360143097896 47.57718044047036)
30184,Rhein,CXX147,Rheinfelden,22.6,2009-08-28,POINT (7.81360143097896 47.57718044047036)
30185,Rhein,CXX147,Rheinfelden,22.7,2009-08-29,POINT (7.81360143097896 47.57718044047036)
30186,Rhein,CXX147,Rheinfelden,22.0,2009-08-30,POINT (7.81360143097896 47.57718044047036)
30187,Rhein,CXX147,Rheinfelden,21.4,2009-08-31,POINT (7.81360143097896 47.57718044047036)
30188,Rhein,CXX147,Rheinfelden,21.9,2009-09-01,POINT (7.81360143097896 47.57718044047036)
30189,Rhein,CXX147,Rheinfelden,22.1,2009-09-02,POINT (7.81360143097896 47.57718044047036)
30190,Rhein,CXX147,Rheinfelden,21.8,2009-09-03,POINT (7.81360143097896 47.57718044047036)
30191,Rhein,CXX147,Rheinfelden,20.9,2009-09-04,POINT (7.81360143097896 47.57718044047036)
30192,Rhein,CXX147,Rheinfelden,19.9,2009-09-05,POINT (7.81360143097896 47.57718044047036)
30193,Rhein,CXX147,Rheinfelden,19.2,2009-09-06,POINT (7.81360143097896 47.57718044047036)
30194,Rhein,CXX147,Rheinfelden,18.9,2009-09-07,POINT (7.81360143097896 47.57718044047036)
30195,Rhein,CXX147,Rheinfelden,19.6,2009-09-08,POINT (7.81360143097896 47.57718044047036)
30196,Rhein,CXX147,Rheinfelden,19.9,2009-09-09,POINT (7.81360143097896 47.57718044047036)
30197,Rhein,CXX147,Rheinfelden,20.0,2009-09-10,POINT (7.81360143097896 47.57718044047036)
30198,Rhein,CXX147,Rheinfelden,20.0,2009-09-11,POINT (7.81360143097896 47.57718044047036)
30199,Rhein,CXX147,Rheinfelden,19.7,2009-09-12,POINT (7.81360143097896 47.57718044047036)
30200,Rhein,CXX147,Rheinfelden,19.4,2009-09-13,POINT (7.81360143097896 47.57718044047036)
30201,Rhein,CXX147,Rheinfelden,19.2,2009-09-14,POINT (7.81360143097896 47.57718044047036)
30202,Rhein,CXX147,Rheinfelden,18.7,2009-09-15,POINT (7.81360143097896 47.57718044047036)
30203,Rhein,CXX147,Rheinfelden,18.4,2009-09-16,POINT (7.81360143097896 47.57718044047036)
30204,Rhein,CXX147,Rheinfelden,18.4,2009-09-17,POINT (7.81360143097896 47.57718044047036)
30205,Rhein,CXX147,Rheinfelden,18.8,2009-09-18,POINT (7.81360143097896 47.57718044047036)
30206,Rhein,CXX147,Rheinfelden,19.0,2009-09-19,POINT (7.81360143097896 47.57718044047036)
30207,Rhein,CXX147,Rheinfelden,19.3,2009-09-20,POINT (7.81360143097896 47.57718044047036)
30208,Rhein,CXX147,Rheinfelden,19.6,2009-09-21,POINT (7.81360143097896 47.57718044047036)
30209,Rhein,CXX147,Rheinfelden,19.7,2009-09-22,POINT (7.81360143097896 47.57718044047036)
30210,Rhein,CXX147,Rheinfelden,19.6,2009-09-23,POINT (7.81360143097896 47.57718044047036)
30211,Rhein,CXX147,Rheinfelden,19.5,2009-09-24,POINT (7.81360143097896 47.57718044047036)
30212,Rhein,CXX147,Rheinfelden,19.8,2009-09-25,POINT (7.81360143097896 47.57718044047036)
30213,Rhein,CXX147,Rheinfelden,19.8,2009-09-26,POINT (7.81360143097896 47.57718044047036)
30214,Rhein,CXX147,Rheinfelden,19.6,2009-09-27,POINT (7.81360143097896 47.57718044047036)
30215,Rhein,CXX147,Rheinfelden,19.4,2009-09-28,POINT (7.81360143097896 47.57718044047036)
30216,Rhein,CXX147,Rheinfelden,19.3,2009-09-29,POINT (7.81360143097896 47.57718044047036)
30217,Rhein,CXX147,Rheinfelden,19.3,2009-09-30,POINT (7.81360143097896 47.57718044047036)
30218,Rhein,CXX147,Rheinfelden,19.2,2009-10-01,POINT (7.81360143097896 47.57718044047036)
30219,Rhein,CXX147,Rheinfelden,18.9,2009-10-02,POINT (7.81360143097896 47.57718044047036)
30220,Rhein,CXX147,Rheinfelden,18.7,2009-10-03,POINT (7.81360143097896 47.57718044047036)
30221,Rhein,CXX147,Rheinfelden,18.3,2009-10-04,POINT (7.81360143097896 47.57718044047036)
30222,Rhein,CXX147,Rheinfelden,17.9,2009-10-05,POINT (7.81360143097896 47.57718044047036)
30223,Rhein,CXX147,Rheinfelden,17.9,2009-10-06,POINT (7.81360143097896 47.57718044047036)
30224,Rhein,CXX147,Rheinfelden,18.0,2009-10-07,POINT (7.81360143097896 47.57718044047036)
30225,Rhein,CXX147,Rheinfelden,18.3,2009-10-08,POINT (7.81360143097896 47.57718044047036)
30226,Rhein,CXX147,Rheinfelden,18.5,2009-10-09,POINT (7.81360143097896 47.57718044047036)
30227,Rhein,CXX147,Rheinfelden,18.6,2009-10-10,POINT (7.81360143097896 47.57718044047036)
30228,Rhein,CXX147,Rheinfelden,18.3,2009-10-11,POINT (7.81360143097896 47.57718044047036)
30229,Rhein,CXX147,Rheinfelden,17.8,2009-10-12,POINT (7.81360143097896 47.57718044047036)
30230,Rhein,CXX147,Rheinfelden,17.0,2009-10-13,POINT (7.81360143097896 47.57718044047036)
30231,Rhein,CXX147,Rheinfelden,15.9,2009-10-14,POINT (7.81360143097896 47.57718044047036)
30232,Rhein,CXX147,Rheinfelden,14.7,2009-10-15,POINT (7.81360143097896 47.57718044047036)
30233,Rhein,CXX147,Rheinfelden,14.3,2009-10-16,POINT (7.81360143097896 47.57718044047036)
30234,Rhein,CXX147,Rheinfelden,13.9,2009-10-17,POINT (7.81360143097896 47.57718044047036)
30235,Rhein,CXX147,Rheinfelden,13.8,2009-10-18,POINT (7.81360143097896 47.57718044047036)
30236,Rhein,CXX147,Rheinfelden,13.5,2009-10-19,POINT (7.81360143097896 47.57718044047036)
30237,Rhein,CXX147,Rheinfelden,12.8,2009-10-20,POINT (7.81360143097896 47.57718044047036)
30238,Rhein,CXX147,Rheinfelden,12.9,2009-10-21,POINT (7.81360143097896 47.57718044047036)
30239,Rhein,CXX147,Rheinfelden,13.0,2009-10-22,POINT (7.81360143097896 47.57718044047036)
30240,Rhein,CXX147,Rheinfelden,13.1,2009-10-23,POINT (7.81360143097896 47.57718044047036)
30241,Rhein,CXX147,Rheinfelden,13.2,2009-10-24,POINT (7.81360143097896 47.57718044047036)
30242,Rhein,CXX147,Rheinfelden,13.4,2009-10-25,POINT (7.81360143097896 47.57718044047036)
30243,Rhein,CXX147,Rheinfelden,13.8,2009-10-26,POINT (7.81360143097896 47.57718044047036)
30244,Rhein,CXX147,Rheinfelden,13.6,2009-10-27,POINT (7.81360143097896 47.57718044047036)
30245,Rhein,CXX147,Rheinfelden,13.5,2009-10-28,POINT (7.81360143097896 47.57718044047036)
30246,Rhein,CXX147,Rheinfelden,13.3,2009-10-29,POINT (7.81360143097896 47.57718044047036)
30247,Rhein,CXX147,Rheinfelden,13.1,2009-10-30,POINT (7.81360143097896 47.57718044047036)
30248,Rhein,CXX147,Rheinfelden,13.0,2009-10-31,POINT (7.81360143097896 47.57718044047036)
30249,Rhein,CXX147,Rheinfelden,13.0,2009-11-01,POINT (7.81360143097896 47.57718044047036)
30250,Rhein,CXX147,Rheinfelden,12.9,2009-11-02,POINT (7.81360143097896 47.57718044047036)
30251,Rhein,CXX147,Rheinfelden,12.7,2009-11-03,POINT (7.81360143097896 47.57718044047036)
30252,Rhein,CXX147,Rheinfelden,12.5,2009-11-04,POINT (7.81360143097896 47.57718044047036)
30253,Rhein,CXX147,Rheinfelden,11.9,2009-11-05,POINT (7.81360143097896 47.57718044047036)
30254,Rhein,CXX147,Rheinfelden,11.5,2009-11-06,POINT (7.81360143097896 47.57718044047036)
30255,Rhein,CXX147,Rheinfelden,11.2,2009-11-07,POINT (7.81360143097896 47.57718044047036)
30256,Rhein,CXX147,Rheinfelden,11.2,2009-11-08,POINT (7.81360143097896 47.57718044047036)
30257,Rhein,CXX147,Rheinfelden,11.1,2009-11-09,POINT (7.81360143097896 47.57718044047036)
30258,Rhein,CXX147,Rheinfelden,11.0,2009-11-10,POINT (7.81360143097896 47.57718044047036)
30259,Rhein,CXX147,Rheinfelden,10.9,2009-11-11,POINT (7.81360143097896 47.57718044047036)
30260,Rhein,CXX147,Rheinfelden,10.7,2009-11-12,POINT (7.81360143097896 47.57718044047036)
30261,Rhein,CXX147,Rheinfelden,10.8,2009-11-13,POINT (7.81360143097896 47.57718044047036)
30262,Rhein,CXX147,Rheinfelden,10.9,2009-11-14,POINT (7.81360143097896 47.57718044047036)
30263,Rhein,CXX147,Rheinfelden,10.9,2009-11-15,POINT (7.81360143097896 47.57718044047036)
30264,Rhein,CXX147,Rheinfelden,11.1,2009-11-16,POINT (7.81360143097896 47.57718044047036)
30265,Rhein,CXX147,Rheinfelden,11.3,2009-11-17,POINT (7.81360143097896 47.57718044047036)
30266,Rhein,CXX147,Rheinfelden,11.4,2009-11-18,POINT (7.81360143097896 47.57718044047036)
30267,Rhein,CXX147,Rheinfelden,11.2,2009-11-19,POINT (7.81360143097896 47.57718044047036)
30268,Rhein,CXX147,Rheinfelden,11.0,2009-11-20,POINT (7.81360143097896 47.57718044047036)
30269,Rhein,CXX147,Rheinfelden,10.7,2009-11-21,POINT (7.81360143097896 47.57718044047036)
30270,Rhein,CXX147,Rheinfelden,10.7,2009-11-22,POINT (7.81360143097896 47.57718044047036)
30271,Rhein,CXX147,Rheinfelden,10.7,2009-11-23,POINT (7.81360143097896 47.57718044047036)
30272,Rhein,CXX147,Rheinfelden,10.7,2009-11-24,POINT (7.81360143097896 47.57718044047036)
30273,Rhein,CXX147,Rheinfelden,10.5,2009-11-25,POINT (7.81360143097896 47.57718044047036)
30274,Rhein,CXX147,Rheinfelden,10.4,2009-11-26,POINT (7.81360143097896 47.57718044047036)
30275,Rhein,CXX147,Rheinfelden,10.0,2009-11-27,POINT (7.81360143097896 47.57718044047036)
30276,Rhein,CXX147,Rheinfelden,9.9,2009-11-28,POINT (7.81360143097896 47.57718044047036)
30277,Rhein,CXX147,Rheinfelden,9.6,2009-11-29,POINT (7.81360143097896 47.57718044047036)
30278,Rhein,CXX147,Rheinfelden,9.4,2009-11-30,POINT (7.81360143097896 47.57718044047036)
30279,Rhein,CXX147,Rheinfelden,8.9,2009-12-01,POINT (7.81360143097896 47.57718044047036)
30280,Rhein,CXX147,Rheinfelden,8.6,2009-12-02,POINT (7.81360143097896 47.57718044047036)
30281,Rhein,CXX147,Rheinfelden,8.5,2009-12-03,POINT (7.81360143097896 47.57718044047036)
30282,Rhein,CXX147,Rheinfelden,8.6,2009-12-04,POINT (7.81360143097896 47.57718044047036)
30283,Rhein,CXX147,Rheinfelden,8.4,2009-12-05,POINT (7.81360143097896 47.57718044047036)
30284,Rhein,CXX147,Rheinfelden,8.2,2009-12-06,POINT (7.81360143097896 47.57718044047036)
30285,Rhein,CXX147,Rheinfelden,8.4,2009-12-07,POINT (7.81360143097896 47.57718044047036)
30286,Rhein,CXX147,Rheinfelden,8.8,2009-12-08,POINT (7.81360143097896 47.57718044047036)
30287,Rhein,CXX147,Rheinfelden,8.1,2009-12-09,POINT (7.81360143097896 47.57718044047036)
30288,Rhein,CXX147,Rheinfelden,7.9,2009-12-10,POINT (7.81360143097896 47.57718044047036)
30289,Rhein,CXX147,Rheinfelden,8.0,2009-12-11,POINT (7.81360143097896 47.57718044047036)
30290,Rhein,CXX147,Rheinfelden,7.9,2009-12-12,POINT (7.81360143097896 47.57718044047036)
30291,Rhein,CXX147,Rheinfelden,7.6,2009-12-13,POINT (7.81360143097896 47.57718044047036)
30292,Rhein,CXX147,Rheinfelden,6.9,2009-12-14,POINT (7.81360143097896 47.57718044047036)
30293,Rhein,CXX147,Rheinfelden,6.4,2009-12-15,POINT (7.81360143097896 47.57718044047036)
30294,Rhein,CXX147,Rheinfelden,6.1,2009-12-16,POINT (7.81360143097896 47.57718044047036)
30295,Rhein,CXX147,Rheinfelden,6.1,2009-12-17,POINT (7.81360143097896 47.57718044047036)
30296,Rhein,CXX147,Rheinfelden,5.9,2009-12-18,POINT (7.81360143097896 47.57718044047036)
30297,Rhein,CXX147,Rheinfelden,5.6,2009-12-19,POINT (7.81360143097896 47.57718044047036)
30298,Rhein,CXX147,Rheinfelden,4.9,2009-12-20,POINT (7.81360143097896 47.57718044047036)
30299,Rhein,CXX147,Rheinfelden,4.8,2009-12-21,POINT (7.81360143097896 47.57718044047036)
30300,Rhein,CXX147,Rheinfelden,5.2,2009-12-22,POINT (7.81360143097896 47.57718044047036)
30301,Rhein,CXX147,Rheinfelden,5.8,2009-12-23,POINT (7.81360143097896 47.57718044047036)
30302,Rhein,CXX147,Rheinfelden,6.1,2009-12-24,POINT (7.81360143097896 47.57718044047036)
30303,Rhein,CXX147,Rheinfelden,6.3,2009-12-25,POINT (7.81360143097896 47.57718044047036)
30304,Rhein,CXX147,Rheinfelden,6.1,2009-12-26,POINT (7.81360143097896 47.57718044047036)
30305,Rhein,CXX147,Rheinfelden,5.5,2009-12-27,POINT (7.81360143097896 47.57718044047036)
30306,Rhein,CXX147,Rheinfelden,5.4,2009-12-28,POINT (7.81360143097896 47.57718044047036)
30307,Rhein,CXX147,Rheinfelden,5.7,2009-12-29,POINT (7.81360143097896 47.57718044047036)
30308,Rhein,CXX147,Rheinfelden,6.1,2009-12-30,POINT (7.81360143097896 47.57718044047036)
30309,Rhein,CXX147,Rheinfelden,6.2,2009-12-31,POINT (7.81360143097896 47.57718044047036)
30310,Rhein,CXX147,Rheinfelden,6.5,2010-01-01,POINT (7.81360143097896 47.57718044047036)
30311,Rhein,CXX147,Rheinfelden,6.0,2010-01-02,POINT (7.81360143097896 47.57718044047036)
30312,Rhein,CXX147,Rheinfelden,5.3,2010-01-03,POINT (7.81360143097896 47.57718044047036)
30313,Rhein,CXX147,Rheinfelden,4.5,2010-01-04,POINT (7.81360143097896 47.57718044047036)
30314,Rhein,CXX147,Rheinfelden,4.2,2010-01-05,POINT (7.81360143097896 47.57718044047036)
30315,Rhein,CXX147,Rheinfelden,4.3,2010-01-06,POINT (7.81360143097896 47.57718044047036)
30316,Rhein,CXX147,Rheinfelden,4.6,2010-01-07,POINT (7.81360143097896 47.57718044047036)
30317,Rhein,CXX147,Rheinfelden,4.8,2010-01-08,POINT (7.81360143097896 47.57718044047036)
30318,Rhein,CXX147,Rheinfelden,4.5,2010-01-09,POINT (7.81360143097896 47.57718044047036)
30319,Rhein,CXX147,Rheinfelden,4.2,2010-01-10,POINT (7.81360143097896 47.57718044047036)
30320,Rhein,CXX147,Rheinfelden,4.2,2010-01-11,POINT (7.81360143097896 47.57718044047036)
30321,Rhein,CXX147,Rheinfelden,4.3,2010-01-12,POINT (7.81360143097896 47.57718044047036)
30322,Rhein,CXX147,Rheinfelden,4.4,2010-01-13,POINT (7.81360143097896 47.57718044047036)
30323,Rhein,CXX147,Rheinfelden,4.6,2010-01-14,POINT (7.81360143097896 47.57718044047036)
30324,Rhein,CXX147,Rheinfelden,4.9,2010-01-15,POINT (7.81360143097896 47.57718044047036)
30325,Rhein,CXX147,Rheinfelden,5.0,2010-01-16,POINT (7.81360143097896 47.57718044047036)
30326,Rhein,CXX147,Rheinfelden,5.2,2010-01-17,POINT (7.81360143097896 47.57718044047036)
30327,Rhein,CXX147,Rheinfelden,5.3,2010-01-18,POINT (7.81360143097896 47.57718044047036)
30328,Rhein,CXX147,Rheinfelden,5.2,2010-01-19,POINT (7.81360143097896 47.57718044047036)
30329,Rhein,CXX147,Rheinfelden,4.9,2010-01-20,POINT (7.81360143097896 47.57718044047036)
30330,Rhein,CXX147,Rheinfelden,4.8,2010-01-21,POINT (7.81360143097896 47.57718044047036)
30331,Rhein,CXX147,Rheinfelden,4.9,2010-01-22,POINT (7.81360143097896 47.57718044047036)
30332,Rhein,CXX147,Rheinfelden,5.0,2010-01-23,POINT (7.81360143097896 47.57718044047036)
30333,Rhein,CXX147,Rheinfelden,4.9,2010-01-24,POINT (7.81360143097896 47.57718044047036)
30334,Rhein,CXX147,Rheinfelden,4.8,2010-01-25,POINT (7.81360143097896 47.57718044047036)
30335,Rhein,CXX147,Rheinfelden,4.7,2010-01-26,POINT (7.81360143097896 47.57718044047036)
30336,Rhein,CXX147,Rheinfelden,4.4,2010-01-27,POINT (7.81360143097896 47.57718044047036)
30337,Rhein,CXX147,Rheinfelden,4.1,2010-01-28,POINT (7.81360143097896 47.57718044047036)
30338,Rhein,CXX147,Rheinfelden,3.9,2010-01-29,POINT (7.81360143097896 47.57718044047036)
30339,Rhein,CXX147,Rheinfelden,3.9,2010-01-30,POINT (7.81360143097896 47.57718044047036)
30340,Rhein,CXX147,Rheinfelden,4.0,2010-01-31,POINT (7.81360143097896 47.57718044047036)
30341,Rhein,CXX147,Rheinfelden,4.0,2010-02-01,POINT (7.81360143097896 47.57718044047036)
30342,Rhein,CXX147,Rheinfelden,3.8,2010-02-02,POINT (7.81360143097896 47.57718044047036)
30343,Rhein,CXX147,Rheinfelden,4.0,2010-02-03,POINT (7.81360143097896 47.57718044047036)
30344,Rhein,CXX147,Rheinfelden,4.3,2010-02-04,POINT (7.81360143097896 47.57718044047036)
30345,Rhein,CXX147,Rheinfelden,4.5,2010-02-05,POINT (7.81360143097896 47.57718044047036)
30346,Rhein,CXX147,Rheinfelden,4.7,2010-02-06,POINT (7.81360143097896 47.57718044047036)
30347,Rhein,CXX147,Rheinfelden,4.8,2010-02-07,POINT (7.81360143097896 47.57718044047036)
30348,Rhein,CXX147,Rheinfelden,4.9,2010-02-08,POINT (7.81360143097896 47.57718044047036)
30349,Rhein,CXX147,Rheinfelden,4.7,2010-02-09,POINT (7.81360143097896 47.57718044047036)
30350,Rhein,CXX147,Rheinfelden,4.4,2010-02-10,POINT (7.81360143097896 47.57718044047036)
30351,Rhein,CXX147,Rheinfelden,4.1,2010-02-11,POINT (7.81360143097896 47.57718044047036)
30352,Rhein,CXX147,Rheinfelden,3.9,2010-02-12,POINT (7.81360143097896 47.57718044047036)
30353,Rhein,CXX147,Rheinfelden,3.6,2010-02-13,POINT (7.81360143097896 47.57718044047036)
30354,Rhein,CXX147,Rheinfelden,3.5,2010-02-14,POINT (7.81360143097896 47.57718044047036)
30355,Rhein,CXX147,Rheinfelden,3.6,2010-02-15,POINT (7.81360143097896 47.57718044047036)
30356,Rhein,CXX147,Rheinfelden,3.6,2010-02-16,POINT (7.81360143097896 47.57718044047036)
30357,Rhein,CXX147,Rheinfelden,3.7,2010-02-17,POINT (7.81360143097896 47.57718044047036)
30358,Rhein,CXX147,Rheinfelden,4.0,2010-02-18,POINT (7.81360143097896 47.57718044047036)
30359,Rhein,CXX147,Rheinfelden,4.5,2010-02-19,POINT (7.81360143097896 47.57718044047036)
30360,Rhein,CXX147,Rheinfelden,4.9,2010-02-20,POINT (7.81360143097896 47.57718044047036)
30361,Rhein,CXX147,Rheinfelden,5.1,2010-02-21,POINT (7.81360143097896 47.57718044047036)
30362,Rhein,CXX147,Rheinfelden,5.4,2010-02-22,POINT (7.81360143097896 47.57718044047036)
30363,Rhein,CXX147,Rheinfelden,5.6,2010-02-23,POINT (7.81360143097896 47.57718044047036)
30364,Rhein,CXX147,Rheinfelden,6.0,2010-02-24,POINT (7.81360143097896 47.57718044047036)
30365,Rhein,CXX147,Rheinfelden,6.3,2010-02-25,POINT (7.81360143097896 47.57718044047036)
30366,Rhein,CXX147,Rheinfelden,6.3,2010-02-26,POINT (7.81360143097896 47.57718044047036)
30367,Rhein,CXX147,Rheinfelden,6.2,2010-02-27,POINT (7.81360143097896 47.57718044047036)
30368,Rhein,CXX147,Rheinfelden,6.1,2010-02-28,POINT (7.81360143097896 47.57718044047036)
30369,Rhein,CXX147,Rheinfelden,6.3,2010-03-01,POINT (7.81360143097896 47.57718044047036)
