station_no;time;mean(cm)
2728930000200;2022-07-29T00:00:00.000+01:00;19.24
2728930000200;2022-07-30T00:00:00.000+01:00;19.39
2728930000200;2022-07-31T00:00:00.000+01:00;19.69
2728930000200;2022-08-01T00:00:00.000+01:00;20.00
2728930000200;2022-08-02T00:00:00.000+01:00;19.95
2728930000200;2022-08-03T00:00:00.000+01:00;20.49
2728930000200;2022-08-04T00:00:00.000+01:00;21.25
2728930000200;2022-08-05T00:00:00.000+01:00;20.92
2728930000200;2022-08-06T00:00:00.000+01:00;19.38
2728930000200;2022-08-07T00:00:00.000+01:00;18.69
2728930000200;2022-08-08T00:00:00.000+01:00;18.70
2728930000200;2022-08-09T00:00:00.000+01:00;19.05
2728930000200;2022-08-10T00:00:00.000+01:00;19.57
2728930000200;2022-08-11T00:00:00.000+01:00;19.86
2728930000200;2022-08-12T00:00:00.000+01:00;19.98
2728930000200;2022-08-13T00:00:00.000+01:00;19.86
2728930000200;2022-08-14T00:00:00.000+01:00;20.60
2728930000200;2022-08-15T00:00:00.000+01:00;20.20
2728930000200;2022-08-16T00:00:00.000+01:00;19.98
2728930000200;2022-08-17T00:00:00.000+01:00;20.01
2728930000200;2022-08-18T00:00:00.000+01:00;19.32
2728930000200;2022-08-19T00:00:00.000+01:00;19.33
2728930000200;2022-08-20T00:00:00.000+01:00;19.60
2728930000200;2022-08-21T00:00:00.000+01:00;19.35
2728930000200;2022-08-22T00:00:00.000+01:00;19.43
2728930000200;2022-08-23T00:00:00.000+01:00;19.93
2728930000200;2022-08-24T00:00:00.000+01:00;20.19
2728930000200;2022-08-25T00:00:00.000+01:00;20.48
2728930000200;2022-08-26T00:00:00.000+01:00;19.97
2728930000200;2022-08-27T00:00:00.000+01:00;19.38
2728930000200;2022-08-28T00:00:00.000+01:00;19.28
2728930000200;2022-08-29T00:00:00.000+01:00;18.18
2728930000200;2022-08-30T00:00:00.000+01:00;18.68
2728930000200;2022-08-31T00:00:00.000+01:00;18.97
2728930000200;2022-09-01T00:00:00.000+01:00;18.89
2728930000200;2022-09-02T00:00:00.000+01:00;18.50
2728930000200;2022-09-03T00:00:00.000+01:00;17.83
2728930000200;2022-09-04T00:00:00.000+01:00;18.18
2728930000200;2022-09-05T00:00:00.000+01:00;19.00
2728930000200;2022-09-06T00:00:00.000+01:00;19.50
2728930000200;2022-09-07T00:00:00.000+01:00;19.53
2728930000200;2022-09-08T00:00:00.000+01:00;19.09
2728930000200;2022-09-09T00:00:00.000+01:00;18.63
2728930000200;2022-09-10T00:00:00.000+01:00;18.03
2728930000200;2022-09-11T00:00:00.000+01:00;17.89
2728930000200;2022-09-12T00:00:00.000+01:00;17.60
2728930000200;2022-09-13T00:00:00.000+01:00;17.73
2728930000200;2022-09-14T00:00:00.000+01:00;18.07
2728930000200;2022-09-15T00:00:00.000+01:00;17.69
2728930000200;2022-09-16T00:00:00.000+01:00;16.81
2728930000200;2022-09-17T00:00:00.000+01:00;15.78
2728930000200;2022-09-18T00:00:00.000+01:00;15.15
2728930000200;2022-09-19T00:00:00.000+01:00;14.33
2728930000200;2022-09-20T00:00:00.000+01:00;14.21
2728930000200;2022-09-21T00:00:00.000+01:00;14.13
2728930000200;2022-09-22T00:00:00.000+01:00;13.86
2728930000200;2022-09-23T00:00:00.000+01:00;13.73
2728930000200;2022-09-24T00:00:00.000+01:00;13.89
2728930000200;2022-09-25T00:00:00.000+01:00;14.27
2728930000200;2022-09-26T00:00:00.000+01:00;13.85
2728930000200;2022-09-27T00:00:00.000+01:00;13.47
2728930000200;2022-09-28T00:00:00.000+01:00;12.97
2728930000200;2022-09-29T00:00:00.000+01:00;12.63
2728930000200;2022-09-30T00:00:00.000+01:00;12.42
2728930000200;2022-10-01T00:00:00.000+01:00;12.53
2728930000200;2022-10-02T00:00:00.000+01:00;12.60
2728930000200;2022-10-03T00:00:00.000+01:00;12.88
2728930000200;2022-10-04T00:00:00.000+01:00;12.88
2728930000200;2022-10-05T00:00:00.000+01:00;12.95
2728930000200;2022-10-06T00:00:00.000+01:00;13.48
2728930000200;2022-10-07T00:00:00.000+01:00;12.98
2728930000200;2022-10-08T00:00:00.000+01:00;12.71
2728930000200;2022-10-09T00:00:00.000+01:00;12.27
2728930000200;2022-10-10T00:00:00.000+01:00;11.99
2728930000200;2022-10-11T00:00:00.000+01:00;12.14
2728930000200;2022-10-12T00:00:00.000+01:00;11.61
2728930000200;2022-10-13T00:00:00.000+01:00;11.56
2728930000200;2022-10-14T00:00:00.000+01:00;12.29
2728930000200;2022-10-15T00:00:00.000+01:00;12.79
2728930000200;2022-10-16T00:00:00.000+01:00;13.25
2728930000200;2022-10-17T00:00:00.000+01:00;13.61
2728930000200;2022-10-18T00:00:00.000+01:00;14.23
2728930000200;2022-10-19T00:00:00.000+01:00;13.81
2728930000200;2022-10-20T00:00:00.000+01:00;13.13
2728930000200;2022-10-21T00:00:00.000+01:00;13.29
2728930000200;2022-10-22T00:00:00.000+01:00;13.31
2728930000200;2022-10-23T00:00:00.000+01:00;13.20
2728930000200;2022-10-24T00:00:00.000+01:00;13.39
2728930000200;2022-10-25T00:00:00.000+01:00;13.33
2728930000200;2022-10-26T00:00:00.000+01:00;13.39
2728930000200;2022-10-27T00:00:00.000+01:00;13.40
2728930000200;2022-10-28T00:00:00.000+01:00;13.80
2728930000200;2022-10-29T00:00:00.000+01:00;13.95
2728930000200;2022-10-30T00:00:00.000+01:00;13.89
2728930000200;2022-10-31T00:00:00.000+01:00;13.48
2728930000200;2022-11-01T00:00:00.000+01:00;13.47
2728930000200;2022-11-02T00:00:00.000+01:00;12.95
2728930000200;2022-11-03T00:00:00.000+01:00;12.22
2728930000200;2022-11-04T00:00:00.000+01:00;12.09
2728930000200;2022-11-05T00:00:00.000+01:00;11.77
2728930000200;2022-11-06T00:00:00.000+01:00;11.23
2728930000200;2022-11-07T00:00:00.000+01:00;11.14
2728930000200;2022-11-08T00:00:00.000+01:00;11.30
2728930000200;2022-11-09T00:00:00.000+01:00;11.63
2728930000200;2022-11-10T00:00:00.000+01:00;11.63
2728930000200;2022-11-11T00:00:00.000+01:00;10.91
2728930000200;2022-11-12T00:00:00.000+01:00;10.21
2728930000200;2022-11-13T00:00:00.000+01:00;9.83
2728930000200;2022-11-14T00:00:00.000+01:00;9.14
2728930000200;2022-11-15T00:00:00.000+01:00;9.62
2728930000200;2022-11-16T00:00:00.000+01:00;10.53
2728930000200;2022-11-17T00:00:00.000+01:00;10.34
2728930000200;2022-11-18T00:00:00.000+01:00;10.34
2728930000200;2022-11-19T00:00:00.000+01:00;10.16
2728930000200;2022-11-20T00:00:00.000+01:00;9.28
2728930000200;2022-11-21T00:00:00.000+01:00;8.96
2728930000200;2022-11-22T00:00:00.000+01:00;8.85
2728930000200;2022-11-23T00:00:00.000+01:00;9.15
2728930000200;2022-11-24T00:00:00.000+01:00;9.29
2728930000200;2022-11-25T00:00:00.000+01:00;9.20
2728930000200;2022-11-26T00:00:00.000+01:00;9.12
2728930000200;2022-11-27T00:00:00.000+01:00;8.80
2728930000200;2022-11-28T00:00:00.000+01:00;8.95
2728930000200;2022-11-29T00:00:00.000+01:00;9.13
2728930000200;2022-11-30T00:00:00.000+01:00;9.33
2728930000200;2022-12-01T00:00:00.000+01:00;9.30
2728930000200;2022-12-02T00:00:00.000+01:00;8.86
2728930000200;2022-12-03T00:00:00.000+01:00;8.13
2728930000200;2022-12-04T00:00:00.000+01:00;7.57
2728930000200;2022-12-05T00:00:00.000+01:00;7.25
2728930000200;2022-12-06T00:00:00.000+01:00;7.06
2728930000200;2022-12-07T00:00:00.000+01:00;7.26
2728930000200;2022-12-08T00:00:00.000+01:00;7.34
2728930000200;2022-12-09T00:00:00.000+01:00;6.95
2728930000200;2022-12-10T00:00:00.000+01:00;6.28
2728930000200;2022-12-11T00:00:00.000+01:00;5.90
2728930000200;2022-12-12T00:00:00.000+01:00;5.63
2728930000200;2022-12-13T00:00:00.000+01:00;4.73
2728930000200;2022-12-14T00:00:00.000+01:00;4.22
2728930000200;2022-12-15T00:00:00.000+01:00;3.80
2728930000200;2022-12-16T00:00:00.000+01:00;3.10
2728930000200;2022-12-17T00:00:00.000+01:00;3.10
2728930000200;2022-12-18T00:00:00.000+01:00;2.65
2728930000200;2022-12-19T00:00:00.000+01:00;3.23
2728930000200;2022-12-20T00:00:00.000+01:00;3.91
2728930000200;2022-12-21T00:00:00.000+01:00;5.00
2728930000200;2022-12-22T00:00:00.000+01:00;6.19
2728930000200;2022-12-23T00:00:00.000+01:00;7.56
2728930000200;2022-12-24T00:00:00.000+01:00;8.46
2728930000200;2022-12-25T00:00:00.000+01:00;8.56
2728930000200;2022-12-26T00:00:00.000+01:00;9.02
2728930000200;2022-12-27T00:00:00.000+01:00;8.43
2728930000200;2022-12-28T00:00:00.000+01:00;8.08
2728930000200;2022-12-29T00:00:00.000+01:00;8.65
2728930000200;2022-12-30T00:00:00.000+01:00;8.40
2728930000200;2022-12-31T00:00:00.000+01:00;8.88
2728930000200;2023-01-01T00:00:00.000+01:00;9.87
2728930000200;2023-01-02T00:00:00.000+01:00;10.03
2728930000200;2023-01-03T00:00:00.000+01:00;9.65
2728930000200;2023-01-04T00:00:00.000+01:00;8.92
2728930000200;2023-01-05T00:00:00.000+01:00;9.41
2728930000200;2023-01-06T00:00:00.000+01:00;9.73
2728930000200;2023-01-07T00:00:00.000+01:00;9.79
2728930000200;2023-01-08T00:00:00.000+01:00;9.62
2728930000200;2023-01-09T00:00:00.000+01:00;9.28
2728930000200;2023-01-10T00:00:00.000+01:00;8.88
2728930000200;2023-01-11T00:00:00.000+01:00;8.89
2728930000200;2023-01-12T00:00:00.000+01:00;9.04
2728930000200;2023-01-13T00:00:00.000+01:00;9.31
2728930000200;2023-01-14T00:00:00.000+01:00;9.15
2728930000200;2023-01-15T00:00:00.000+01:00;9.03
2728930000200;2023-01-16T00:00:00.000+01:00;8.62
2728930000200;2023-01-17T00:00:00.000+01:00;8.05
2728930000200;2023-01-18T00:00:00.000+01:00;6.86
2728930000200;2023-01-19T00:00:00.000+01:00;6.33
2728930000200;2023-01-20T00:00:00.000+01:00;6.45
2728930000200;2023-01-21T00:00:00.000+01:00;5.80
2728930000200;2023-01-22T00:00:00.000+01:00;5.53
2728930000200;2023-01-23T00:00:00.000+01:00;5.97
2728930000200;2023-01-24T00:00:00.000+01:00;6.24
2728930000200;2023-01-25T00:00:00.000+01:00;6.05
2728930000200;2023-01-26T00:00:00.000+01:00;5.64
2728930000200;2023-01-27T00:00:00.000+01:00;5.82
2728930000200;2023-01-28T00:00:00.000+01:00;5.70
2728930000200;2023-01-29T00:00:00.000+01:00;4.82
2728930000200;2023-01-30T00:00:00.000+01:00;5.18
2728930000200;2023-01-31T00:00:00.000+01:00;5.88
2728930000200;2023-02-01T00:00:00.000+01:00;6.42
2728930000200;2023-02-02T00:00:00.000+01:00;6.84
2728930000200;2023-02-03T00:00:00.000+01:00;7.55
2728930000200;2023-02-04T00:00:00.000+01:00;7.86
2728930000200;2023-02-05T00:00:00.000+01:00;7.72
2728930000200;2023-02-06T00:00:00.000+01:00;7.20
2728930000200;2023-02-07T00:00:00.000+01:00;6.12
2728930000200;2023-02-08T00:00:00.000+01:00;5.14
2728930000200;2023-02-09T00:00:00.000+01:00;4.58
2728930000200;2023-02-10T00:00:00.000+01:00;4.96
2728930000200;2023-02-11T00:00:00.000+01:00;5.66
2728930000200;2023-02-12T00:00:00.000+01:00;6.66
2728930000200;2023-02-13T00:00:00.000+01:00;7.59
2728930000200;2023-02-14T00:00:00.000+01:00;7.19
2728930000200;2023-02-15T00:00:00.000+01:00;6.48
2728930000200;2023-02-16T00:00:00.000+01:00;6.07
2728930000200;2023-02-17T00:00:00.000+01:00;7.08
2728930000200;2023-02-18T00:00:00.000+01:00;8.45
2728930000200;2023-02-19T00:00:00.000+01:00;9.08
2728930000200;2023-02-20T00:00:00.000+01:00;8.50
2728930000200;2023-02-21T00:00:00.000+01:00;8.40
2728930000200;2023-02-22T00:00:00.000+01:00;8.35
2728930000200;2023-02-23T00:00:00.000+01:00;8.53
2728930000200;2023-02-24T00:00:00.000+01:00;8.33
2728930000200;2023-02-25T00:00:00.000+01:00;7.55
2728930000200;2023-02-26T00:00:00.000+01:00;6.24
2728930000200;2023-02-27T00:00:00.000+01:00;5.35
2728930000200;2023-02-28T00:00:00.000+01:00;4.99
2728930000200;2023-03-01T00:00:00.000+01:00;4.74
2728930000200;2023-03-02T00:00:00.000+01:00;4.90
2728930000200;2023-03-03T00:00:00.000+01:00;5.21
2728930000200;2023-03-04T00:00:00.000+01:00;5.63
2728930000200;2023-03-05T00:00:00.000+01:00;6.10
2728930000200;2023-03-06T00:00:00.000+01:00;6.19
2728930000200;2023-03-07T00:00:00.000+01:00;5.99
2728930000200;2023-03-08T00:00:00.000+01:00;5.35
2728930000200;2023-03-09T00:00:00.000+01:00;5.90
2728930000200;2023-03-10T00:00:00.000+01:00;7.48
2728930000200;2023-03-11T00:00:00.000+01:00;7.09
2728930000200;2023-03-12T00:00:00.000+01:00;6.87
2728930000200;2023-03-13T00:00:00.000+01:00;7.94
2728930000200;2023-03-14T00:00:00.000+01:00;8.70
2728930000200;2023-03-15T00:00:00.000+01:00;7.55
2728930000200;2023-03-16T00:00:00.000+01:00;7.21
2728930000200;2023-03-17T00:00:00.000+01:00;7.92
2728930000200;2023-03-18T00:00:00.000+01:00;9.05
2728930000200;2023-03-19T00:00:00.000+01:00;9.49
2728930000200;2023-03-20T00:00:00.000+01:00;9.55
2728930000200;2023-03-21T00:00:00.000+01:00;9.43
2728930000200;2023-03-22T00:00:00.000+01:00;9.49
2728930000200;2023-03-23T00:00:00.000+01:00;9.94
2728930000200;2023-03-24T00:00:00.000+01:00;10.34
2728930000200;2023-03-25T00:00:00.000+01:00;10.05
2728930000200;2023-03-26T00:00:00.000+01:00;9.25
2728930000200;2023-03-27T00:00:00.000+01:00;8.41
2728930000200;2023-03-28T00:00:00.000+01:00;7.81
2728930000200;2023-03-29T00:00:00.000+01:00;8.50
2728930000200;2023-03-30T00:00:00.000+01:00;9.58
2728930000200;2023-03-31T00:00:00.000+01:00;9.99
2728930000200;2023-04-01T00:00:00.000+01:00;9.53
2728930000200;2023-04-02T00:00:00.000+01:00;9.23
2728930000200;2023-04-03T00:00:00.000+01:00;8.51
2728930000200;2023-04-04T00:00:00.000+01:00;8.31
2728930000200;2023-04-05T00:00:00.000+01:00;8.43
2728930000200;2023-04-06T00:00:00.000+01:00;8.41
2728930000200;2023-04-07T00:00:00.000+01:00;8.90
2728930000200;2023-04-08T00:00:00.000+01:00;9.25
2728930000200;2023-04-09T00:00:00.000+01:00;9.24
2728930000200;2023-04-10T00:00:00.000+01:00;9.29
2728930000200;2023-04-11T00:00:00.000+01:00;10.12
2728930000200;2023-04-12T00:00:00.000+01:00;10.09
2728930000200;2023-04-13T00:00:00.000+01:00;9.56
2728930000200;2023-04-14T00:00:00.000+01:00;9.66
2728930000200;2023-04-15T00:00:00.000+01:00;9.74
2728930000200;2023-04-16T00:00:00.000+01:00;9.63
2728930000200;2023-04-17T00:00:00.000+01:00;10.29
2728930000200;2023-04-18T00:00:00.000+01:00;10.51
2728930000200;2023-04-19T00:00:00.000+01:00;11.19
2728930000200;2023-04-20T00:00:00.000+01:00;10.99
2728930000200;2023-04-21T00:00:00.000+01:00;11.03
2728930000200;2023-04-22T00:00:00.000+01:00;11.67
2728930000200;2023-04-23T00:00:00.000+01:00;12.36
2728930000200;2023-04-24T00:00:00.000+01:00;11.97
2728930000200;2023-04-25T00:00:00.000+01:00;10.69
2728930000200;2023-04-26T00:00:00.000+01:00;9.99
2728930000200;2023-04-27T00:00:00.000+01:00;10.43
2728930000200;2023-04-28T00:00:00.000+01:00;11.41
2728930000200;2023-04-29T00:00:00.000+01:00;11.88
2728930000200;2023-04-30T00:00:00.000+01:00;11.87
2728930000200;2023-05-01T00:00:00.000+01:00;12.40
2728930000200;2023-05-02T00:00:00.000+01:00;12.32
2728930000200;2023-05-03T00:00:00.000+01:00;12.08
2728930000200;2023-05-04T00:00:00.000+01:00;12.85
2728930000200;2023-05-05T00:00:00.000+01:00;13.67
2728930000200;2023-05-06T00:00:00.000+01:00;13.90
2728930000200;2023-05-07T00:00:00.000+01:00;14.48
2728930000200;2023-05-08T00:00:00.000+01:00;14.60
2728930000200;2023-05-09T00:00:00.000+01:00;14.42
2728930000200;2023-05-10T00:00:00.000+01:00;13.80
2728930000200;2023-05-11T00:00:00.000+01:00;12.51
2728930000200;2023-05-12T00:00:00.000+01:00;12.49
2728930000200;2023-05-13T00:00:00.000+01:00;12.49
2728930000200;2023-05-14T00:00:00.000+01:00;12.29
2728930000200;2023-05-15T00:00:00.000+01:00;12.65
2728930000200;2023-05-16T00:00:00.000+01:00;12.96
2728930000200;2023-05-17T00:00:00.000+01:00;12.57
2728930000200;2023-05-18T00:00:00.000+01:00;12.46
2728930000200;2023-05-19T00:00:00.000+01:00;12.90
2728930000200;2023-05-20T00:00:00.000+01:00;13.27
2728930000200;2023-05-21T00:00:00.000+01:00;13.88
2728930000200;2023-05-22T00:00:00.000+01:00;14.92
2728930000200;2023-05-23T00:00:00.000+01:00;15.24
2728930000200;2023-05-24T00:00:00.000+01:00;13.95
2728930000200;2023-05-25T00:00:00.000+01:00;13.58
2728930000200;2023-05-26T00:00:00.000+01:00;14.04
2728930000200;2023-05-27T00:00:00.000+01:00;14.50
2728930000200;2023-05-28T00:00:00.000+01:00;15.40
2728930000200;2023-05-29T00:00:00.000+01:00;16.15
2728930000200;2023-05-30T00:00:00.000+01:00;16.14
2728930000200;2023-05-31T00:00:00.000+01:00;16.68
2728930000200;2023-06-01T00:00:00.000+01:00;17.23
2728930000200;2023-06-02T00:00:00.000+01:00;17.03
2728930000200;2023-06-03T00:00:00.000+01:00;16.83
2728930000200;2023-06-04T00:00:00.000+01:00;16.84
2728930000200;2023-06-05T00:00:00.000+01:00;17.09
2728930000200;2023-06-06T00:00:00.000+01:00;17.43
2728930000200;2023-06-07T00:00:00.000+01:00;17.49
2728930000200;2023-06-08T00:00:00.000+01:00;17.90
2728930000200;2023-06-09T00:00:00.000+01:00;18.26
2728930000200;2023-06-10T00:00:00.000+01:00;19.18
2728930000200;2023-06-11T00:00:00.000+01:00;19.84
2728930000200;2023-06-12T00:00:00.000+01:00;19.76
2728930000200;2023-06-13T00:00:00.000+01:00;19.76
2728930000200;2023-06-14T00:00:00.000+01:00;19.45
2728930000200;2023-06-15T00:00:00.000+01:00;19.16
2728930000200;2023-06-16T00:00:00.000+01:00;18.97
2728930000200;2023-06-17T00:00:00.000+01:00;19.29
2728930000200;2023-06-18T00:00:00.000+01:00;19.60
2728930000200;2023-06-19T00:00:00.000+01:00;20.40
2728930000200;2023-06-20T00:00:00.000+01:00;21.13
2728930000200;2023-06-21T00:00:00.000+01:00;21.25
2728930000200;2023-06-22T00:00:00.000+01:00;20.96
2728930000200;2023-06-23T00:00:00.000+01:00;21.16
2728930000200;2023-06-24T00:00:00.000+01:00;20.64
2728930000200;2023-06-25T00:00:00.000+01:00;21.15
2728930000200;2023-06-26T00:00:00.000+01:00;21.10
2728930000200;2023-06-27T00:00:00.000+01:00;19.65
2728930000200;2023-06-28T00:00:00.000+01:00;19.08
2728930000200;2023-06-29T00:00:00.000+01:00;19.16
2728930000200;2023-06-30T00:00:00.000+01:00;19.63
2728930000200;2023-07-01T00:00:00.000+01:00;18.96
2728930000200;2023-07-02T00:00:00.000+01:00;18.46
2728930000200;2023-07-03T00:00:00.000+01:00;18.07
2728930000200;2023-07-04T00:00:00.000+01:00;18.20
2728930000200;2023-07-05T00:00:00.000+01:00;18.47
2728930000200;2023-07-06T00:00:00.000+01:00;18.20
2728930000200;2023-07-07T00:00:00.000+01:00;18.84
2728930000200;2023-07-08T00:00:00.000+01:00;20.22
2728930000200;2023-07-09T00:00:00.000+01:00;21.04
2728930000200;2023-07-10T00:00:00.000+01:00;21.41
2728930000200;2023-07-11T00:00:00.000+01:00;21.33
2728930000200;2023-07-12T00:00:00.000+01:00;21.33
2728930000200;2023-07-13T00:00:00.000+01:00;19.97
2728930000200;2023-07-14T00:00:00.000+01:00;19.65
2728930000200;2023-07-15T00:00:00.000+01:00;19.56
2728930000200;2023-07-16T00:00:00.000+01:00;19.79
2728930000200;2023-07-17T00:00:00.000+01:00;19.53
2728930000200;2023-07-18T00:00:00.000+01:00;19.05
2728930000200;2023-07-19T00:00:00.000+01:00;19.10
2728930000200;2023-07-20T00:00:00.000+01:00;19.18
2728930000200;2023-07-21T00:00:00.000+01:00;18.68
2728930000200;2023-07-22T00:00:00.000+01:00;18.26
2728930000200;2023-07-23T00:00:00.000+01:00;18.35
2728930000200;2023-07-24T00:00:00.000+01:00;18.57
2728930000200;2023-07-25T00:00:00.000+01:00;18.33
2728930000200;2023-07-26T00:00:00.000+01:00;17.51
2728930000200;2023-07-27T00:00:00.000+01:00;17.48
2728930000200;2023-07-28T00:00:00.000+01:00;17.21
2728930000200;2023-07-29T00:00:00.000+01:00;17.62
2728930000200;2023-07-30T00:00:00.000+01:00;17.59
2728930000200;2023-07-31T00:00:00.000+01:00;17.35
2728930000200;2023-08-01T00:00:00.000+01:00;16.81
2728930000200;2023-08-02T00:00:00.000+01:00;16.54
2728930000200;2023-08-03T00:00:00.000+01:00;16.45
2728930000200;2023-08-04T00:00:00.000+01:00;16.14
2728930000200;2023-08-05T00:00:00.000+01:00;16.01
2728930000200;2023-08-06T00:00:00.000+01:00;15.63
2728930000200;2023-08-07T00:00:00.000+01:00;14.92
2728930000200;2023-08-08T00:00:00.000+01:00;14.38
2728930000200;2023-08-09T00:00:00.000+01:00;14.80
2728930000200;2023-08-10T00:00:00.000+01:00;15.46
2728930000200;2023-08-11T00:00:00.000+01:00;15.72
2728930000200;2023-08-12T00:00:00.000+01:00;
2728930000200;2023-08-13T00:00:00.000+01:00;
2728930000200;2023-08-14T00:00:00.000+01:00;
2728930000200;2023-08-15T00:00:00.000+01:00;
2728930000200;2023-08-16T00:00:00.000+01:00;
2728930000200;2023-08-17T00:00:00.000+01:00;
2728930000200;2023-08-18T00:00:00.000+01:00;
2728930000200;2023-08-19T00:00:00.000+01:00;
2728930000200;2023-08-20T00:00:00.000+01:00;
2728930000200;2023-08-21T00:00:00.000+01:00;
2728930000200;2023-08-22T00:00:00.000+01:00;
2728930000200;2023-08-23T00:00:00.000+01:00;
2728930000200;2023-08-24T00:00:00.000+01:00;18.69
2728930000200;2023-08-25T00:00:00.000+01:00;18.03
2728930000200;2023-08-26T00:00:00.000+01:00;17.68
2728930000200;2023-08-27T00:00:00.000+01:00;17.26
2728930000200;2023-08-28T00:00:00.000+01:00;16.38
2728930000200;2023-08-29T00:00:00.000+01:00;16.12
2728930000200;2023-08-30T00:00:00.000+01:00;15.91
2728930000200;2023-08-31T00:00:00.000+01:00;15.50
2728930000200;2023-09-01T00:00:00.000+01:00;15.60
2728930000200;2023-09-02T00:00:00.000+01:00;15.80
2728930000200;2023-09-03T00:00:00.000+01:00;16.53
2728930000200;2023-09-04T00:00:00.000+01:00;16.45
2728930000200;2023-09-05T00:00:00.000+01:00;16.73
2728930000200;2023-09-06T00:00:00.000+01:00;17.14
2728930000200;2023-09-07T00:00:00.000+01:00;17.35
2728930000200;2023-09-08T00:00:00.000+01:00;17.64
2728930000200;2023-09-09T00:00:00.000+01:00;17.98
2728930000200;2023-09-10T00:00:00.000+01:00;18.21
2728930000200;2023-09-11T00:00:00.000+01:00;18.57
2728930000200;2023-09-12T00:00:00.000+01:00;18.85
2728930000200;2023-09-13T00:00:00.000+01:00;18.71
2728930000200;2023-09-14T00:00:00.000+01:00;17.45
2728930000200;2023-09-15T00:00:00.000+01:00;16.64
2728930000200;2023-09-16T00:00:00.000+01:00;16.78
2728930000200;2023-09-17T00:00:00.000+01:00;17.49
2728930000200;2023-09-18T00:00:00.000+01:00;17.83
2728930000200;2023-09-19T00:00:00.000+01:00;17.42
2728930000200;2023-09-20T00:00:00.000+01:00;17.03
2728930000200;2023-09-21T00:00:00.000+01:00;16.83
2728930000200;2023-09-22T00:00:00.000+01:00;16.22
2728930000200;2023-09-23T00:00:00.000+01:00;15.76
2728930000200;2023-09-24T00:00:00.000+01:00;15.52
2728930000200;2023-09-25T00:00:00.000+01:00;15.23
2728930000200;2023-09-26T00:00:00.000+01:00;15.11
2728930000200;2023-09-27T00:00:00.000+01:00;15.34
