,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
67,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-07-07 17:00:00+00:00,1810.2125,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
68,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-07-11 17:00:00+00:00,3931.964,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
69,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-07-27 17:00:00+00:00,7088.837,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
70,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-07-30 17:00:00+00:00,7520.41925,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
71,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-08-04 17:00:00+00:00,10196.57275,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
72,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-08-11 17:00:00+00:00,9729.93475,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
73,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-08-19 17:00:00+00:00,3681.41175,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
74,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-08-25 17:00:00+00:00,1672.68575,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
75,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-09-01 17:00:00+00:00,1611.01775,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
76,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-09-08 17:00:00+00:00,118.59475,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
77,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-09-16 17:00:00+00:00,213.12925,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
78,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-09-27 17:00:00+00:00,1544.4,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
79,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-10-06 17:00:00+00:00,132.42675,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
80,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-10-16 17:00:00+00:00,1441.30125,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
81,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-10-21 17:00:00+00:00,3102.25025,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
82,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-10-28 17:00:00+00:00,4687.749,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
83,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-11-05 17:00:00+00:00,5082.39775,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
